,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF,percent_grliving,Percent_BsmtF,YrRemMinBui,YrSoldMinRem,isNew
42,20,FV,6.59142712460611,21.892398724266606,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2010,2010,Gable,CompShg,CemntBd,CmentBd,None,1.0,Gd,TA,PConc,Ex,Po,No,GLQ,13.21428102996633,Unf,1.0,11.784116508882775,GasA,Ex,Y,SBrkr,1.0,14.135198556618896,1,1,Gd,6,Typ,1,Gd,Attchd,2010.0,RFn,3.0,12.679743369587573,TA,TA,Y,1.0,1.0,4,2010,New,Partial,16.555594144830742,2.5,11.634887347225343,0.46339869281045754,0.6285018270401949,0,0,1.0
43,60,FV,6.914940018959451,19.69146165577069,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,11.189934126006927,Unf,1.0,11.226205916995328,GasA,Ex,Y,SBrkr,1.0,14.937225943311352,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,11.706018325891717,TA,TA,Y,1.0,1.0,4,2010,WD,Normal,16.2885862709722,3.5,11.083791241928564,0.6546227417640808,0.49641025641025643,0,10,1.0
44,20,FV,7.221213632878419,20.00064484788129,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,12.617856898967641,Unf,1.0,11.987219880989123,GasA,Ex,Y,SBrkr,1.0,14.286770239906332,3,1,Gd,6,Typ,1,Gd,Attchd,2002.0,RFn,2.0,11.723545901794507,TA,TA,Y,1.0,1.0,4,2010,WD,Normal,16.471945452989694,3.0,10.800389069029363,0.5,0.5583109919571045,0,8,1.0
45,20,RL,1.0,21.052309166202843,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,8.020909424392293,TA,TA,CBlock,TA,TA,No,GLQ,11.302477323271576,Unf,1.0,13.930439197857826,GasA,Gd,Y,SBrkr,1.0,14.905328063785996,4,1,TA,8,Typ,0,No,Attchd,1967.0,RFn,2.0,11.444651215831543,TA,TA,Y,1.0,1.0,5,2010,WD,Normal,17.158455062983126,3.0,7.1236810031695965,0.5,0.27665390924002187,0,43,1.0
46,60,RL,7.221213632878419,21.17898998870793,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,PConc,Gd,TA,Mn,GLQ,13.490447183834874,Unf,1.0,8.382905995629807,GasA,Ex,Y,SBrkr,1.0,15.885722881522465,4,1,Gd,9,Typ,1,TA,Attchd,1993.0,Unf,2.0,11.991229546699314,TA,TA,Y,1.0,1.0,3,2010,WD,Normal,17.266474204164176,3.5,9.6582707430638,0.6609271523178808,0.88828125,0,17,1.0
47,50,RL,1.0,23.518619757424464,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,6,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,PConc,Gd,TA,Mn,ALQ,12.097588659734274,LwQ,6.210789042972047,11.226205916995328,GasA,TA,Y,SBrkr,1.0,15.008399626129693,3,1,TA,7,Typ,1,TA,Attchd,1978.0,RFn,2.0,12.062536102899807,TA,TA,Y,1.0,1.0,4,2010,WD,Normal,16.615035164229944,3.5,6.942124359831237,0.6070626003210273,0.5988562091503268,0,32,1.0
48,60,RL,7.221213632878419,20.71220477890197,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,ALQ,10.243906751287225,Unf,1.0,10.628746849475789,GasA,TA,Y,SBrkr,1.0,14.580917622442573,4,1,TA,7,Typ,0,No,Attchd,1971.0,RFn,2.0,10.956818543247373,TA,TA,Y,1.0,1.0,6,2010,WD,Normal,15.706709977108837,2.0,7.172972078519893,0.6970338983050848,0.46013986013986014,0,39,1.0
49,20,RL,7.221213632878419,20.71220477890197,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,VinylSd,VinylSd,BrkFace,8.77494479144778,TA,TA,CBlock,TA,TA,No,Rec,12.139905219055976,Unf,1.0,11.439858799435372,GasA,TA,Y,SBrkr,1.0,13.722234748500732,3,1,TA,6,Typ,0,No,Attchd,1966.0,RFn,2.0,11.221051196470764,TA,TA,Y,1.0,1.0,4,2010,WD,Normal,15.845357618046709,2.5,9.355622538951035,0.5,0.5665584415584416,0,44,1.0
50,20,RL,7.448232316019433,20.834231912212953,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,PConc,Gd,TA,No,BLQ,13.287496753602362,Unf,1.0,8.483295642295591,GasA,Gd,Y,SBrkr,1.0,13.667548456834874,3,1,TA,6,Typ,0,No,Attchd,1966.0,RFn,2.0,11.292419534723528,TA,TA,Y,1.0,1.0,4,2010,ConLD,Normal,15.784658257167663,2.0,8.020909424392293,0.5,0.8759305210918115,0,44,1.0
51,20,RL,7.404586972566442,20.745058773081723,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,9.763534317352567,TA,TA,CBlock,TA,TA,No,BLQ,13.153411127502059,Unf,1.0,11.272201962485878,GasA,Ex,Y,SBrkr,1.0,14.322671289779127,3,1,Gd,6,Typ,0,No,Attchd,1967.0,RFn,2.0,11.357199832765048,TA,TA,Y,1.0,1.0,4,2010,WD,Normal,16.511791437137575,3.0,9.54874312625216,0.5,0.6688741721854304,0,43,1.0
52,80,RL,1.0,21.107179646011435,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,11.43505876286156,GasA,TA,Y,SBrkr,1.0,14.813108530673714,3,1,TA,8,Typ,0,No,Attchd,1964.0,Unf,2.0,11.169007130464756,TA,TA,Y,1.0,1.0,5,2010,COD,Family,15.635429006540857,2.0,8.77494479144778,0.7690641247833622,0.0,0,46,1.0
53,90,RL,7.615044151314694,22.021562588277625,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,6,1962,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,8.39749795772246,TA,TA,CBlock,TA,TA,No,BLQ,14.302771429436175,Unf,1.0,9.39538258223558,GasA,TA,Y,SBrkr,1.0,14.730882561077351,6,2,TA,10,Typ,0,No,No,0,No,0.0,1.0,No,No,Y,1.0,1.0,1,2010,Oth,Abnorml,16.964849395619208,4.0,1.0,0.5,0.8680555555555556,39,9,0.0
54,50,RL,6.914940018959451,20.763030223744487,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,7,1952,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,9.737598519334247,Gd,TA,CBlock,TA,TA,No,LwQ,12.031045151827067,Unf,1.0,11.11603509640564,GasA,Gd,Y,SBrkr,1.0,15.84142844084657,3,1,TA,7,Min2,2,Gd,Detchd,1994.0,Unf,2.0,10.715841640087826,TA,TA,Y,1.0,1.0,3,2010,WD,Normal,17.104762962391522,2.0,1.0,0.6834212718689253,0.5877192982456141,50,8,0.0
55,50,RL,8.020909424392293,23.163353853723443,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,10.322355249072935,TA,Gd,CBlock,TA,TA,No,Rec,10.025890350388508,Unf,1.0,11.179489042314811,GasA,TA,Y,SBrkr,1.0,14.41279350660581,3,1,TA,6,Typ,1,Gd,Attchd,1949.0,Unf,2.0,11.11603509640564,TA,TA,Y,1.0,1.0,1,2010,WD,Normal,15.67671714394248,2.0,8.483295642295591,0.6655260906757913,0.3836317135549872,1,60,0.0
56,85,RL,7.098626104970388,21.393832560721624,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,6,8,1966,2008,Gable,CompShg,HdBoard,HdBoard,BrkFace,9.274265741119429,TA,TA,CBlock,TA,TA,Gd,GLQ,12.963790507898489,Unf,1.0,8.27827898532087,GasA,Gd,Y,SBrkr,1.0,13.467644497800004,2,1,Gd,5,Typ,1,Gd,Attchd,1966.0,Unf,1.0,10.140782843836698,TA,TA,Y,1.0,14.302771429436175,1,2010,WD,Normal,15.494426453497725,2.0,9.492259095309958,0.5108695652173914,0.8740740740740741,42,2,0.0
57,90,RL,6.968980585391403,20.12734020134607,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,14.504452562475894,GasA,TA,Y,SBrkr,1.0,14.504452562475894,4,2,TA,8,Typ,0,No,Attchd,1958.0,Unf,2.0,11.634887347225343,TA,TA,Y,1.0,1.0,3,2010,WD,Normal,16.713545455751436,2.0,6.0533710494211155,0.5,0.0,0,52,1.0
58,20,RL,6.968980585391403,20.094464449095522,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,2003,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.302477323271576,Gd,TA,PConc,Gd,TA,No,GLQ,13.616840302640687,Unf,1.0,9.962610178176034,GasA,Ex,Y,SBrkr,1.0,14.26263126763017,3,1,Gd,7,Typ,0,No,Attchd,2003.0,RFn,2.0,11.82666301420213,TA,TA,Y,1.0,10.025890350388508,2,2010,WD,Normal,16.44515392869984,3.0,10.214828287694681,0.5,0.8027027027027027,6,1,0.0
59,20,RL,1.0,20.02464128843459,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,8.483295642295591,TA,TA,CBlock,TA,TA,No,BLQ,12.69262258528247,Rec,8.646538007903064,8.104296691279632,GasA,TA,Y,SBrkr,1.0,13.505563961983455,3,1,TA,6,Typ,0,No,Attchd,1959.0,RFn,1.0,10.087756729969003,TA,TA,Y,1.0,1.0,5,2010,WD,Normal,15.604860250347413,2.0,1.0,0.5,0.8906386701662292,0,51,1.0
60,20,RL,7.382450834594188,21.15429897702529,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,7.469749997220178,TA,TA,CBlock,TA,TA,No,Rec,12.940047219715815,Unf,1.0,9.780688591938043,GasA,Fa,Y,SBrkr,1.0,13.660350457974777,3,1,TA,6,Typ,0,No,Attchd,1959.0,RFn,1.0,10.118180873967548,TA,TA,Y,1.0,1.0,5,2010,WD,Normal,15.776668767573849,1.0,4.932510294066555,0.5,0.7761194029850746,0,51,1.0
61,20,RL,7.221213632878419,20.88693051887404,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1959,1959,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,10.905600473990324,TA,TA,CBlock,TA,TA,No,Rec,12.274547968730774,Unf,1.0,11.322492140734994,GasA,Ex,Y,SBrkr,1.0,14.45891872099576,3,1,TA,6,Typ,2,Gd,Attchd,1956.0,Unf,2.0,10.951171656935063,TA,TA,Y,1.0,1.0,6,2010,WD,Normal,16.289752273954846,2.5,8.967837464043471,0.5594900849858357,0.590032154340836,0,51,1.0
62,50,RL,6.684506656824126,20.180840288970153,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,12.614566638515486,GasA,TA,Y,FuseA,1.0,13.961383438999036,3,1,TA,5,Typ,0,No,Attchd,1956.0,Unf,1.0,9.720169513164583,TA,TA,Y,1.0,1.0,2,2010,WD,Normal,15.437961311002043,1.0,1.0,0.6164130935915169,0.0,0,54,1.0
63,20,RL,6.684506656824126,21.237949946160803,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,WdShing,Wd Shng,None,1.0,TA,TA,CBlock,TA,TA,No,BLQ,10.315313173253958,Unf,1.0,11.396380943459564,GasA,TA,Y,SBrkr,1.0,13.30088091103977,2,1,Fa,4,Typ,0,No,Detchd,1952.0,Unf,1.0,10.163203154449782,TA,TA,Y,1.0,1.0,5,2010,WD,Normal,15.06854987262762,1.5,1.0,0.5518672199170125,0.3923611111111111,0,58,1.0
64,20,RL,8.0038814507272,21.21763779734013,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Gd,CBlock,TA,TA,No,Rec,11.942769292012862,Unf,1.0,10.207511306740143,GasA,TA,Y,SBrkr,1.0,13.045568505952934,3,1,TA,5,Typ,0,No,Attchd,1955.0,Unf,1.0,10.064718155085044,TA,TA,Y,1.0,1.0,6,2010,WD,Normal,15.094257485221013,1.0,9.158132683068054,0.5,0.6666666666666666,0,55,1.0
65,190,RL,6.968980585391403,22.122919002071257,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,Av,Rec,11.43025107968956,Unf,1.0,11.040244790550664,GasA,TA,Y,SBrkr,1.0,13.091404736594225,2,1,TA,5,Typ,0,No,Attchd,1958.0,Unf,1.0,9.72889799237455,TA,TA,Y,1.0,1.0,4,2010,WD,Abnorml,15.145138012244155,2.0,1.0,0.5,0.5384615384615384,0,52,1.0
66,30,RL,6.831327892742091,19.951294207032795,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,11.634887347225343,GasA,Gd,Y,SBrkr,1.0,13.082858695463246,2,1,TA,4,Typ,0,No,Detchd,1989.0,Unf,2.0,12.054693052542088,TA,TA,N,1.0,1.0,4,2010,WD,Normal,14.422452519028221,1.5,1.0,0.6310057655349135,0.0,74,16,0.0
67,50,RL,6.684506656824126,20.031337589140634,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,1948,2004,Gable,CompShg,WdShing,Wd Shng,None,1.0,TA,TA,CBlock,TA,TA,No,ALQ,11.17425270756814,Rec,8.799865873444876,8.633331873373152,GasA,TA,Y,SBrkr,1.0,13.703312528294827,3,1,TA,5,Typ,0,No,Detchd,1950.0,Unf,1.0,9.864879392672357,TA,TA,Y,1.0,1.0,5,2010,WD,Normal,15.244833593226529,2.0,10.800389069029363,0.6,0.8026960784313726,56,6,0.0
68,20,RL,7.244955797756471,19.821501795425092,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,11.68838996487107,LwQ,10.391827134755262,9.48272816323603,GasA,Ex,Y,SBrkr,1.0,13.585066747225241,3,1,TA,6,Typ,0,No,Detchd,1960.0,RFn,2.0,11.189934126006927,TA,TA,Y,1.0,1.0,6,2010,WD,Normal,15.693106450218115,1.5,1.0,0.5,0.7982978723404255,0,50,1.0
69,20,RL,7.221213632878419,20.77768280343669,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,9.29484095560287,TA,TA,CBlock,TA,TA,Gd,BLQ,12.211682200474868,LwQ,9.720169513164583,10.806334930559206,GasA,TA,Y,SBrkr,1.0,14.086719485311962,2,1,TA,7,Min1,1,TA,Attchd,1963.0,RFn,2.0,10.951171656935063,TA,TA,Y,1.0,1.0,5,2010,WD,Normal,16.249909868475893,2.0,13.153411127502059,0.5,0.7025089605734767,21,26,0.0
70,50,RM,6.684506656824126,18.107674839955088,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,12.40721089884236,TA,TA,PConc,TA,TA,No,ALQ,6.285266416806648,Unf,1.0,11.995234059569448,GasA,TA,Y,SBrkr,1.0,14.930533830342009,3,1,TA,9,Min2,2,Gd,Basment,1900.0,Unf,1.0,9.511219710154148,TA,TA,Y,1.0,1.0,1,2010,COD,Abnorml,15.960113956304436,2.0,7.314734756825906,0.7222875048962005,0.06770098730606489,54,56,0.0
71,30,RM,6.559490358416789,17.866893442415083,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,PConc,TA,TA,No,BLQ,11.648351039013212,Unf,1.0,10.43946313972265,GasA,TA,Y,SBrkr,1.0,12.940047219715815,2,1,TA,5,Typ,1,Gd,No,0,No,0.0,1.0,No,No,P,1.0,1.0,5,2010,WD,Normal,14.97712214559195,2.0,8.944502934774821,0.5,0.6185897435897436,30,60,0.0
72,20,RM,6.942124359831237,18.795239485255742,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,Mn,BLQ,9.814676767298959,Rec,13.32483837557578,1.0,GasA,Gd,Y,SBrkr,1.0,13.983318405065976,3,1,Gd,6,Typ,0,No,Detchd,1957.0,Unf,2.0,11.520314560548853,TA,TA,Y,1.0,1.0,6,2010,WD,Normal,16.135143628005743,2.5,1.0,0.5,1.0,0,53,1.0
73,45,RM,6.357203202420049,19.437484711871097,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1938,2000,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.598064799559047,GasA,Gd,Y,SBrkr,1.0,13.766760198486384,3,1,Fa,6,Typ,0,No,Detchd,1938.0,Unf,1.0,9.511219710154148,Fa,TA,N,1.0,1.0,1,2010,WD,Normal,15.302777282377054,1.0,1.0,0.6020211742059672,0.0,62,10,0.0
74,50,RM,6.942124359831237,21.55893507703038,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,Gd,BrkTil,TA,TA,No,BLQ,12.438661292884955,Unf,1.0,9.576545449247062,GasA,Ex,Y,SBrkr,1.0,14.558706756099207,3,1,Gd,7,Typ,1,Gd,Detchd,1948.0,Unf,1.0,9.511219710154148,TA,TA,Y,1.0,1.0,6,2010,WD,Normal,16.093663076966415,1.0,9.375577002227507,0.6139097744360902,0.759493670886076,61,1,0.0
75,50,RM,1.0,20.11421839681699,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1920,1962,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,TA,No,Rec,8.824546029563345,Unf,1.0,12.614566638515486,GasA,TA,Y,SBrkr,1.0,13.752761945619218,3,1,TA,6,Typ,0,No,Detchd,1962.0,Unf,1.0,10.140782843836698,TA,TA,Y,1.0,1.0,3,2010,WD,Normal,15.558535117787148,1.0,10.279836446808169,0.5525965379494008,0.1746031746031746,42,48,0.0
76,30,RM,6.914940018959451,20.735226881274055,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,1.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,1.0,Unf,1.0,12.062536102899807,GasA,TA,N,SBrkr,1.0,12.614566638515486,2,1,TA,5,Typ,1,Gd,Detchd,1928.0,Unf,2.0,12.438661292884955,Fa,Fa,N,1.0,1.0,6,2010,WD,Abnorml,14.322671289779127,1.0,1.0,0.5509933774834437,0.0,47,40,0.0
77,70,RM,6.684506656824126,20.71220477890197,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1900,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,Gd,Gd,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.922126412006202,GasW,TA,N,SBrkr,1.0,14.43208528618426,3,1,Gd,7,Typ,0,No,Detchd,1930.0,Unf,1.0,9.930417557876343,TA,TA,Y,1.0,1.0,4,2010,WD,Abnorml,15.887017876755442,2.0,11.410943347638753,0.6274038461538461,0.0,103,7,0.0
78,70,RM,6.357203202420049,20.458096087785453,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,1890,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,Gd,Gd,Stone,Fa,Fa,No,Unf,1.0,Unf,1.0,10.364242825294092,GasA,Ex,Y,SBrkr,1.0,15.579662972786576,3,1,Gd,7,Typ,0,No,Detchd,2003.0,Unf,2.0,11.843518696025114,TA,TA,N,1.0,1.0,4,2010,WD,Normal,16.036819301973594,3.0,7.808145364123843,0.8676358071920428,0.0,112,8,0.0
79,190,RM,7.65495044352145,20.47764598382048,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,3,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Fa,BrkTil,TA,TA,Mn,Unf,1.0,Unf,1.0,12.640795289083194,Grav,Fa,N,FuseF,1.0,15.562770229771086,4,2,Fa,12,Typ,0,No,No,0,No,0.0,1.0,No,No,N,1.0,1.0,6,2010,WD,Abnorml,16.594602546442886,2.0,5.792129643835174,0.7286821705426356,0.0,40,60,0.0
80,70,RM,6.684506656824126,21.0920017109365,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,Fa,TA,No,Rec,9.88963985670167,Unf,1.0,11.034756014997894,GasA,Ex,Y,SBrkr,1.0,14.242388126529248,2,1,TA,6,Min1,0,No,Detchd,1970.0,Unf,2.0,11.843518696025114,TA,TA,Y,1.0,1.0,6,2010,WD,Normal,15.494426453497725,1.5,1.0,0.6657608695652174,0.38346883468834686,72,16,0.0
81,50,RM,6.460736201340262,18.811010191818816,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Gd,CBlock,TA,TA,No,Rec,12.46635963238347,Unf,1.0,9.103593650252291,GasA,Ex,Y,SBrkr,1.0,14.51950192322981,3,1,TA,7,Typ,0,No,Detchd,1950.0,Unf,1.0,10.479667947450253,TA,TA,Y,1.0,1.0,3,2010,WD,Normal,16.019350327643046,1.5,1.0,0.62,0.7975708502024291,47,13,0.0
82,75,RL,1.0,19.8999229949926,Pave,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,2.5Unf,7,7,1922,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,BrkTil,Gd,TA,No,BLQ,11.137337571032825,Unf,1.0,11.885260162478508,GasA,TA,N,FuseA,1.0,15.287616792935944,3,1,Gd,8,Typ,1,Gd,Detchd,1928.0,Unf,1.0,10.140782843836698,TA,TA,Y,1.0,1.0,5,2010,WD,Normal,16.679926535914227,1.5,6.684506656824126,0.6511335012594458,0.427797833935018,83,5,0.0
83,30,RM,6.357203202420049,18.253668969557626,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,TA,No,Rec,8.967837464043471,Unf,1.0,11.639381842157233,GasA,TA,N,FuseF,1.0,12.386070382335237,2,1,Gd,4,Typ,0,No,Detchd,1926.0,Unf,1.0,9.103593650252291,Fa,TA,P,1.0,1.0,4,2010,WD,Normal,14.362137469006337,2.0,8.824546029563345,0.5,0.2457516339869281,25,60,0.0
84,50,RM,6.357203202420049,18.9167524253441,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,Gd,No,BLQ,11.018228076426249,LwQ,4.128238685769432,8.39749795772246,GasA,TA,Y,SBrkr,1.0,13.477798029593886,2,1,TA,5,Typ,0,No,Detchd,1939.0,Unf,1.0,9.511219710154148,TA,TA,Y,1.0,1.0,4,2010,WD,Abnorml,14.752055349126206,2.0,8.15298821355506,0.6505747126436782,0.7631578947368421,11,60,0.0
85,50,RM,6.357203202420049,18.9167524253441,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Gd,CBlock,TA,TA,No,LwQ,9.72889799237455,Unf,1.0,10.087756729969003,GasA,Ex,Y,FuseA,1.0,13.636246788021865,3,1,TA,6,Typ,2,Gd,Detchd,1973.0,Unf,2.0,11.634887347225343,TA,TA,Y,1.0,1.0,3,2010,WD,Normal,14.800980223814683,2.0,1.0,0.6764705882352942,0.46153846153846156,10,60,0.0
