,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF
38,160,FV,5.137710644618417,15.948665258285532,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,15.189087426187385,15.19064737641105,Gable,CompShg,MetalSd,MetalSd,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,10.512743904430815,ALQ,6.0533710494211155,8.990963041593332,GasA,Ex,Y,SBrkr,1.0,13.645908720595072,2.194317637875777,1.7304631471189666,Gd,2.820334103642824,Typ,1.0,No,Detchd,2004.0,RFn,2.194317637875777,11.169007130464756,TA,TA,Y,1.0,1.0,2.194317637875777,15.198437226858903,WD,Normal,14.856094820831991,2.687259219708678,8.77494479144778
39,160,FV,5.137710644618417,15.948665258285532,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,15.19064737641105,15.19064737641105,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.274265741119429,Gd,TA,PConc,Gd,TA,No,GLQ,10.56488144852786,Unf,1.0,9.355622538951035,GasA,Ex,Y,SBrkr,1.0,13.73165675448797,2.194317637875777,1.7304631471189666,Gd,2.820334103642824,Typ,1.0,No,Detchd,2005.0,RFn,2.194317637875777,11.169007130464756,TA,TA,Y,1.0,1.0,3.055641538058108,15.198437226858903,WD,Normal,14.917112523542027,2.687259219708678,8.698683331012784
40,160,FV,1.0,16.467492944285514,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,15.182841004523032,15.182841004523032,Gable,CompShg,MetalSd,MetalSd,BrkFace,13.545548387869946,Gd,TA,PConc,Gd,TA,No,GLQ,11.094578286932387,Unf,1.0,9.946560885133437,GasA,Ex,Y,SBrkr,1.0,14.326637822333092,2.194317637875777,1.7304631471189666,Gd,3.055641538058108,Typ,1.0,No,Detchd,2000.0,Unf,2.194317637875777,10.951171656935063,TA,TA,Y,1.0,1.0,3.055641538058108,15.198437226858903,WD,Normal,15.579662972786576,2.687259219708678,5.597156711708115
41,160,FV,1.0,15.764652813666741,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,15.187526814497952,15.187526814497952,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,9.54874312625216,Unf,1.0,9.914178988939392,GasA,Ex,Y,SBrkr,1.0,13.343354263952241,2.194317637875777,1.7304631471189666,Gd,2.820334103642824,Typ,1.0,No,Attchd,2003.0,RFn,2.194317637875777,11.251846716454656,TA,TA,Y,1.0,1.0,3.2596737867230705,15.198437226858903,WD,Normal,14.515745541170915,2.3782017963726023,6.357203202420049
42,20,FV,6.59142712460611,21.892398724266606,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,15.198437226858903,15.198437226858903,Gable,CompShg,CemntBd,CmentBd,None,1.0,Gd,TA,PConc,Ex,Po,No,GLQ,13.21428102996633,Unf,1.0,11.784116508882775,GasA,Ex,Y,SBrkr,1.0,14.135198556618896,1.7304631471189666,1.7304631471189666,Gd,3.2596737867230705,Typ,1.7304631471189666,Gd,Attchd,2010.0,RFn,2.5409627556327754,12.679743369587573,TA,TA,Y,1.0,1.0,2.820334103642824,15.198437226858903,New,Partial,16.555594144830742,2.3782017963726023,11.634887347225343
43,60,FV,6.914940018959451,19.69146165577069,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,15.182841004523032,15.182841004523032,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,11.189934126006927,Unf,1.0,11.226205916995328,GasA,Ex,Y,SBrkr,1.0,14.937225943311352,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.7304631471189666,TA,Attchd,2000.0,RFn,2.194317637875777,11.706018325891717,TA,TA,Y,1.0,1.0,2.820334103642824,15.198437226858903,WD,Normal,16.2885862709722,2.687259219708678,11.083791241928564
44,20,FV,7.221213632878419,20.00064484788129,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,15.185965540731983,15.185965540731983,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,12.617856898967641,Unf,1.0,11.987219880989123,GasA,Ex,Y,SBrkr,1.0,14.286770239906332,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.7304631471189666,Gd,Attchd,2002.0,RFn,2.194317637875777,11.723545901794507,TA,TA,Y,1.0,1.0,2.820334103642824,15.198437226858903,WD,Normal,16.471945452989694,2.5409627556327754,10.800389069029363
45,20,RL,1.0,21.052309166202843,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,15.1308990400563,15.1308990400563,Hip,CompShg,HdBoard,HdBoard,BrkFace,8.020909424392293,TA,TA,CBlock,TA,TA,No,GLQ,11.302477323271576,Unf,1.0,13.930439197857826,GasA,Gd,Y,SBrkr,1.0,14.905328063785996,2.820334103642824,1.7304631471189666,TA,3.6025944687727294,Typ,1.0,No,Attchd,1967.0,RFn,2.194317637875777,11.444651215831543,TA,TA,Y,1.0,1.0,3.055641538058108,15.198437226858903,WD,Normal,17.158455062983126,2.5409627556327754,7.1236810031695965
46,60,RL,7.221213632878419,21.17898998870793,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,15.171884182186483,15.171884182186483,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,PConc,Gd,TA,Mn,GLQ,13.490447183834874,Unf,1.0,8.382905995629807,GasA,Ex,Y,SBrkr,1.0,15.885722881522465,2.820334103642824,1.7304631471189666,Gd,3.750250297485029,Typ,1.7304631471189666,TA,Attchd,1993.0,Unf,2.194317637875777,11.991229546699314,TA,TA,Y,1.0,1.0,2.5409627556327754,15.198437226858903,WD,Normal,17.266474204164176,2.687259219708678,9.6582707430638
47,50,RL,1.0,23.518619757424464,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,6,5,15.1482947440103,15.1482947440103,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,PConc,Gd,TA,Mn,ALQ,12.097588659734274,LwQ,6.210789042972047,11.226205916995328,GasA,TA,Y,SBrkr,1.0,15.008399626129693,2.5409627556327754,1.7304631471189666,TA,3.440268378362637,Typ,1.7304631471189666,TA,Attchd,1978.0,RFn,2.194317637875777,12.062536102899807,TA,TA,Y,1.0,1.0,2.820334103642824,15.198437226858903,WD,Normal,16.615035164229944,2.687259219708678,6.942124359831237
48,60,RL,7.221213632878419,20.71220477890197,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,15.13723429091449,15.13723429091449,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,ALQ,10.243906751287225,Unf,1.0,10.628746849475789,GasA,TA,Y,SBrkr,1.0,14.580917622442573,2.820334103642824,1.7304631471189666,TA,3.440268378362637,Typ,1.0,No,Attchd,1971.0,RFn,2.194317637875777,10.956818543247373,TA,TA,Y,1.0,1.0,3.2596737867230705,15.198437226858903,WD,Normal,15.706709977108837,2.194317637875777,7.172972078519893
49,20,RL,7.221213632878419,20.71220477890197,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,15.129313517307915,15.129313517307915,Hip,CompShg,VinylSd,VinylSd,BrkFace,8.77494479144778,TA,TA,CBlock,TA,TA,No,Rec,12.139905219055976,Unf,1.0,11.439858799435372,GasA,TA,Y,SBrkr,1.0,13.722234748500732,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Attchd,1966.0,RFn,2.194317637875777,11.221051196470764,TA,TA,Y,1.0,1.0,2.820334103642824,15.198437226858903,WD,Normal,15.845357618046709,2.3782017963726023,9.355622538951035
50,20,RL,7.448232316019433,20.834231912212953,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,15.129313517307915,15.129313517307915,Hip,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,PConc,Gd,TA,No,BLQ,13.287496753602362,Unf,1.0,8.483295642295591,GasA,Gd,Y,SBrkr,1.0,13.667548456834874,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Attchd,1966.0,RFn,2.194317637875777,11.292419534723528,TA,TA,Y,1.0,1.0,2.820334103642824,15.198437226858903,ConLD,Normal,15.784658257167663,2.194317637875777,8.020909424392293
51,20,RL,7.404586972566442,20.745058773081723,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,15.1308990400563,15.1308990400563,Gable,CompShg,Wd Sdng,Plywood,BrkFace,9.763534317352567,TA,TA,CBlock,TA,TA,No,BLQ,13.153411127502059,Unf,1.0,11.272201962485878,GasA,Ex,Y,SBrkr,1.0,14.322671289779127,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Attchd,1967.0,RFn,2.194317637875777,11.357199832765048,TA,TA,Y,1.0,1.0,2.820334103642824,15.198437226858903,WD,Normal,16.511791437137575,2.5409627556327754,9.54874312625216
52,80,RL,1.0,21.107179646011435,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,15.126140415265303,15.126140415265303,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,11.43505876286156,GasA,TA,Y,SBrkr,1.0,14.813108530673714,2.5409627556327754,1.7304631471189666,TA,3.6025944687727294,Typ,1.0,No,Attchd,1964.0,Unf,2.194317637875777,11.169007130464756,TA,TA,Y,1.0,1.0,3.055641538058108,15.198437226858903,COD,Family,15.635429006540857,2.194317637875777,8.77494479144778
53,90,RL,7.615044151314694,22.021562588277625,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,6,15.12296456685685,15.184403604277843,Hip,CompShg,HdBoard,HdBoard,BrkFace,8.39749795772246,TA,TA,CBlock,TA,TA,No,BLQ,14.302771429436175,Unf,1.0,9.39538258223558,GasA,TA,Y,SBrkr,1.0,14.730882561077351,3.2596737867230705,2.194317637875777,TA,3.885846472488202,Typ,1.0,No,No,0,No,1.0,1.0,No,No,Y,1.0,1.0,1.7304631471189666,15.198437226858903,Oth,Abnorml,16.964849395619208,2.820334103642824,1.0
54,50,RL,6.914940018959451,20.763030223744487,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,7,15.107043947541124,15.185965540731983,Gable,CompShg,MetalSd,MetalSd,BrkFace,9.737598519334247,Gd,TA,CBlock,TA,TA,No,LwQ,12.031045151827067,Unf,1.0,11.11603509640564,GasA,Gd,Y,SBrkr,1.0,15.84142844084657,2.5409627556327754,1.7304631471189666,TA,3.440268378362637,Min2,2.194317637875777,Gd,Detchd,1994.0,Unf,2.194317637875777,10.715841640087826,TA,TA,Y,1.0,1.0,2.5409627556327754,15.198437226858903,WD,Normal,17.104762962391522,2.194317637875777,1.0
55,50,RL,8.020909424392293,23.163353853723443,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,15.102254250439458,15.103851511653946,Gable,CompShg,MetalSd,MetalSd,Stone,10.322355249072935,TA,Gd,CBlock,TA,TA,No,Rec,10.025890350388508,Unf,1.0,11.179489042314811,GasA,TA,Y,SBrkr,1.0,14.41279350660581,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,Gd,Attchd,1949.0,Unf,2.194317637875777,11.11603509640564,TA,TA,Y,1.0,1.0,1.7304631471189666,15.198437226858903,WD,Normal,15.67671714394248,2.194317637875777,8.483295642295591
56,85,RL,7.098626104970388,21.393832560721624,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,6,8,15.129313517307915,15.195323264382047,Gable,CompShg,HdBoard,HdBoard,BrkFace,9.274265741119429,TA,TA,CBlock,TA,TA,Gd,GLQ,12.963790507898489,Unf,1.0,8.27827898532087,GasA,Gd,Y,SBrkr,1.0,13.467644497800004,2.194317637875777,1.7304631471189666,Gd,3.055641538058108,Typ,1.7304631471189666,Gd,Attchd,1966.0,Unf,1.7304631471189666,10.140782843836698,TA,TA,Y,1.0,14.302771429436175,1.7304631471189666,15.198437226858903,WD,Normal,15.494426453497725,2.194317637875777,9.492259095309958
57,90,RL,6.968980585391403,20.12734020134607,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,1Story,5,5,15.116604610212223,15.116604610212223,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,14.504452562475894,GasA,TA,Y,SBrkr,1.0,14.504452562475894,2.820334103642824,2.194317637875777,TA,3.6025944687727294,Typ,1.0,No,Attchd,1958.0,Unf,2.194317637875777,11.634887347225343,TA,TA,Y,1.0,1.0,2.5409627556327754,15.198437226858903,WD,Normal,16.713545455751436,2.194317637875777,6.0533710494211155
58,20,RL,6.968980585391403,20.094464449095522,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,15.187526814497952,15.196880574832942,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.302477323271576,Gd,TA,PConc,Gd,TA,No,GLQ,13.616840302640687,Unf,1.0,9.962610178176034,GasA,Ex,Y,SBrkr,1.0,14.26263126763017,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.0,No,Attchd,2003.0,RFn,2.194317637875777,11.82666301420213,TA,TA,Y,1.0,10.025890350388508,2.194317637875777,15.198437226858903,WD,Normal,16.44515392869984,2.5409627556327754,10.214828287694681
59,20,RL,1.0,20.02464128843459,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,15.118195633475512,15.118195633475512,Hip,CompShg,MetalSd,MetalSd,BrkFace,8.483295642295591,TA,TA,CBlock,TA,TA,No,BLQ,12.69262258528247,Rec,8.646538007903064,8.104296691279632,GasA,TA,Y,SBrkr,1.0,13.505563961983455,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Attchd,1959.0,RFn,1.7304631471189666,10.087756729969003,TA,TA,Y,1.0,1.0,3.055641538058108,15.198437226858903,WD,Normal,15.604860250347413,2.194317637875777,1.0
60,20,RL,7.382450834594188,21.15429897702529,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,15.118195633475512,15.118195633475512,Hip,CompShg,MetalSd,MetalSd,BrkFace,7.469749997220178,TA,TA,CBlock,TA,TA,No,Rec,12.940047219715815,Unf,1.0,9.780688591938043,GasA,Fa,Y,SBrkr,1.0,13.660350457974777,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Attchd,1959.0,RFn,1.7304631471189666,10.118180873967548,TA,TA,Y,1.0,1.0,3.055641538058108,15.198437226858903,WD,Normal,15.776668767573849,1.7304631471189666,4.932510294066555
61,20,RL,7.221213632878419,20.88693051887404,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,15.118195633475512,15.118195633475512,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,10.905600473990324,TA,TA,CBlock,TA,TA,No,Rec,12.274547968730774,Unf,1.0,11.322492140734994,GasA,Ex,Y,SBrkr,1.0,14.45891872099576,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,2.194317637875777,Gd,Attchd,1956.0,Unf,2.194317637875777,10.951171656935063,TA,TA,Y,1.0,1.0,3.2596737867230705,15.198437226858903,WD,Normal,16.289752273954846,2.3782017963726023,8.967837464043471
62,50,RL,6.684506656824126,20.180840288970153,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,15.11342049157323,15.11342049157323,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,Unf,1.0,Unf,1.0,12.614566638515486,GasA,TA,Y,FuseA,1.0,13.961383438999036,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Attchd,1956.0,Unf,1.7304631471189666,9.720169513164583,TA,TA,Y,1.0,1.0,2.194317637875777,15.198437226858903,WD,Normal,15.437961311002043,1.7304631471189666,1.0
63,20,RL,6.684506656824126,21.237949946160803,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,15.107043947541124,15.107043947541124,Gable,CompShg,WdShing,Wd Shng,None,1.0,TA,TA,CBlock,TA,TA,No,BLQ,10.315313173253958,Unf,1.0,11.396380943459564,GasA,TA,Y,SBrkr,1.0,13.30088091103977,2.194317637875777,1.7304631471189666,Fa,2.820334103642824,Typ,1.0,No,Detchd,1952.0,Unf,1.7304631471189666,10.163203154449782,TA,TA,Y,1.0,1.0,3.055641538058108,15.198437226858903,WD,Normal,15.06854987262762,1.9822467037532343,1.0
64,20,RL,8.0038814507272,21.21763779734013,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,15.111827394891495,15.111827394891495,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Gd,CBlock,TA,TA,No,Rec,11.942769292012862,Unf,1.0,10.207511306740143,GasA,TA,Y,SBrkr,1.0,13.045568505952934,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Attchd,1955.0,Unf,1.7304631471189666,10.064718155085044,TA,TA,Y,1.0,1.0,3.2596737867230705,15.198437226858903,WD,Normal,15.094257485221013,1.7304631471189666,9.158132683068054
65,190,RL,6.968980585391403,22.122919002071257,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,5,15.116604610212223,15.116604610212223,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,Av,Rec,11.43025107968956,Unf,1.0,11.040244790550664,GasA,TA,Y,SBrkr,1.0,13.091404736594225,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Attchd,1958.0,Unf,1.7304631471189666,9.72889799237455,TA,TA,Y,1.0,1.0,2.820334103642824,15.198437226858903,WD,Abnorml,15.145138012244155,2.194317637875777,1.0
66,30,RL,6.831327892742091,19.951294207032795,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,15.055628032763455,15.173451442269636,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,11.634887347225343,GasA,Gd,Y,SBrkr,1.0,13.082858695463246,2.194317637875777,1.7304631471189666,TA,2.820334103642824,Typ,1.0,No,Detchd,1989.0,Unf,2.194317637875777,12.054693052542088,TA,TA,N,1.0,1.0,2.820334103642824,15.198437226858903,WD,Normal,14.422452519028221,1.9822467037532343,1.0
67,50,RL,6.684506656824126,20.031337589140634,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,8,15.10065629283109,15.189087426187385,Gable,CompShg,WdShing,Wd Shng,None,1.0,TA,TA,CBlock,TA,TA,No,ALQ,11.17425270756814,Rec,8.799865873444876,8.633331873373152,GasA,TA,Y,SBrkr,1.0,13.703312528294827,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Detchd,1950.0,Unf,1.7304631471189666,9.864879392672357,TA,TA,Y,1.0,1.0,3.055641538058108,15.198437226858903,WD,Normal,15.244833593226529,2.194317637875777,10.800389069029363
68,20,RL,7.244955797756471,19.821501795425092,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,15.119785966903773,15.119785966903773,Gable,CompShg,BrkFace,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,11.68838996487107,LwQ,10.391827134755262,9.48272816323603,GasA,Ex,Y,SBrkr,1.0,13.585066747225241,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Detchd,1960.0,RFn,2.194317637875777,11.189934126006927,TA,TA,Y,1.0,1.0,3.2596737867230705,15.198437226858903,WD,Normal,15.693106450218115,1.9822467037532343,1.0
69,20,RL,7.221213632878419,20.77768280343669,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,15.124552834680129,15.15774869634931,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,9.29484095560287,TA,TA,CBlock,TA,TA,Gd,BLQ,12.211682200474868,LwQ,9.720169513164583,10.806334930559206,GasA,TA,Y,SBrkr,1.0,14.086719485311962,2.194317637875777,1.7304631471189666,TA,3.440268378362637,Min1,1.7304631471189666,TA,Attchd,1963.0,RFn,2.194317637875777,10.951171656935063,TA,TA,Y,1.0,1.0,3.055641538058108,15.198437226858903,WD,Normal,16.249909868475893,2.194317637875777,13.153411127502059
70,50,RM,6.684506656824126,18.107674839955088,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,15.023122182650834,15.110233605762662,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,12.40721089884236,TA,TA,PConc,TA,TA,No,ALQ,6.285266416806648,Unf,1.0,11.995234059569448,GasA,TA,Y,SBrkr,1.0,14.930533830342009,2.5409627556327754,1.7304631471189666,TA,3.750250297485029,Min2,2.194317637875777,Gd,Basment,1900.0,Unf,1.7304631471189666,9.511219710154148,TA,TA,Y,1.0,1.0,1.7304631471189666,15.198437226858903,COD,Abnorml,15.960113956304436,2.194317637875777,7.314734756825906
71,30,RM,6.559490358416789,17.866893442415083,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,15.055628032763455,15.103851511653946,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,PConc,TA,TA,No,BLQ,11.648351039013212,Unf,1.0,10.43946313972265,GasA,TA,Y,SBrkr,1.0,12.940047219715815,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.7304631471189666,Gd,No,0,No,1.0,1.0,No,No,P,1.0,1.0,3.055641538058108,15.198437226858903,WD,Normal,14.97712214559195,2.194317637875777,8.944502934774821
72,20,RM,6.942124359831237,18.795239485255742,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,15.115012896462307,15.115012896462307,Hip,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,Mn,BLQ,9.814676767298959,Rec,13.32483837557578,1.0,GasA,Gd,Y,SBrkr,1.0,13.983318405065976,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Detchd,1957.0,Unf,2.194317637875777,11.520314560548853,TA,TA,Y,1.0,1.0,3.2596737867230705,15.198437226858903,WD,Normal,16.135143628005743,2.3782017963726023,1.0
73,45,RM,6.357203202420049,19.437484711871097,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,15.084638269147439,15.182841004523032,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.598064799559047,GasA,Gd,Y,SBrkr,1.0,13.766760198486384,2.5409627556327754,1.7304631471189666,Fa,3.2596737867230705,Typ,1.0,No,Detchd,1938.0,Unf,1.7304631471189666,9.511219710154148,Fa,TA,N,1.0,1.0,1.7304631471189666,15.198437226858903,WD,Normal,15.302777282377054,1.7304631471189666,1.0
74,50,RM,6.942124359831237,21.55893507703038,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,15.10065629283109,15.196880574832942,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,Gd,BrkTil,TA,TA,No,BLQ,12.438661292884955,Unf,1.0,9.576545449247062,GasA,Ex,Y,SBrkr,1.0,14.558706756099207,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.7304631471189666,Gd,Detchd,1948.0,Unf,1.7304631471189666,9.511219710154148,TA,TA,Y,1.0,1.0,3.2596737867230705,15.198437226858903,WD,Normal,16.093663076966415,1.7304631471189666,9.375577002227507
75,50,RM,1.0,20.11421839681699,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,15.055628032763455,15.12296456685685,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,BrkTil,TA,TA,No,Rec,8.824546029563345,Unf,1.0,12.614566638515486,GasA,TA,Y,SBrkr,1.0,13.752761945619218,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Detchd,1962.0,Unf,1.7304631471189666,10.140782843836698,TA,TA,Y,1.0,1.0,2.5409627556327754,15.198437226858903,WD,Normal,15.558535117787148,1.7304631471189666,10.279836446808169
76,30,RM,6.914940018959451,20.735226881274055,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,15.060479073569079,15.135651502935826,Gable,CompShg,AsbShng,AsbShng,None,1.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,1.0,Unf,1.0,12.062536102899807,GasA,TA,N,SBrkr,1.0,12.614566638515486,2.194317637875777,1.7304631471189666,TA,3.055641538058108,Typ,1.7304631471189666,Gd,Detchd,1928.0,Unf,2.194317637875777,12.438661292884955,Fa,Fa,N,1.0,1.0,3.2596737867230705,15.198437226858903,WD,Abnorml,14.322671289779127,1.7304631471189666,1.0
77,70,RM,6.684506656824126,20.71220477890197,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,9,15.023122182650834,15.187526814497952,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,Gd,Gd,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.922126412006202,GasW,TA,N,SBrkr,1.0,14.43208528618426,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.0,No,Detchd,1930.0,Unf,1.7304631471189666,9.930417557876343,TA,TA,Y,1.0,1.0,2.820334103642824,15.198437226858903,WD,Abnorml,15.887017876755442,2.194317637875777,11.410943347638753
